volume,extent,solidity,elongation,flatness,bbox_aspect_ratio,surface_area,surface_volume_ratio,sphericity,type
62733.0,0.16583396777058748,0.7444462904067973,12.11092115106406,11.419801294935485,4.111111111111111,16950,0.27019272153412077,0.09314531204265077,control
20110.0,0.46061522251998444,0.862460865462967,2.14101950272367,1.691066929571899,1.8148148148148149,5674,0.28214818498259575,0.13033229685821732,control
50710.0,0.0831873330839846,0.46410103875898046,8.845067488730699,7.965483667526157,2.7796610169491527,18589,0.3665746401104319,0.0737009432731064,control
80295.0,0.2859203076594381,0.7656549475069371,12.772143897996312,12.043101391493227,4.45945945945946,22214,0.27665483529485024,0.08378486368745502,control
11123.0,0.46813973063973063,0.877069862797666,9.642995709165236,9.229966270691923,4.8,4153,0.37337049357187807,0.11998290157394925,control
26739.0,0.3466205180057556,0.7961352944679331,22.777782095249155,22.349745844432984,5.608695652173913,9324,0.34870414002019523,0.09590203938022333,control
55036.0,0.226853416650866,0.5718917233854627,14.014542109377565,13.367760861307596,5.870967741935484,18373,0.33383603459553746,0.07875010949054267,control
25789.0,0.1941884280593958,0.7368917335771638,3.689037611169802,3.110489296892583,1.4761904761904763,7768,0.3012136957617589,0.11236915573301352,control
26176.0,0.16945356146381568,0.46521051415572184,10.590935231763302,9.938485991998332,4.870967741935484,10985,0.41965922982885084,0.08025438913335835,control
10065.0,0.3025338904084884,0.7088527361081767,29.637558954009865,29.367325162460528,6.0588235294117645,4414,0.43854942871336317,0.10561125188614646,control
46352.0,0.14479932023791672,0.39741072576842285,8.816053763693144,7.881086508646819,7.703703703703703,20529,0.44289351052813253,0.06285567923580339,control
8894.0,0.4354467564259486,0.9262653613830452,4.0196813553120565,3.7559200338349967,2.263157894736842,3139,0.35293456262648976,0.13675401980962995,control
13895.0,0.4130499405469679,0.9022141419388351,1.9224932834718313,1.4257837777482303,1.3793103448275863,4181,0.3008996041741634,0.1382373924524413,control
12635.0,0.3846973572037511,0.814635718891038,8.709793223717773,8.65506463413543,3.238095238095238,4461,0.35306687772061734,0.12160495581210994,control
20492.0,0.24884031572556162,0.6903847449632774,18.591378031691857,17.986822299469733,4.88,8002,0.3904938512590279,0.09358171884639935,control
28894.0,0.1954833297250487,0.5012751340191878,18.806551023879937,18.147161451457077,4.806451612903226,12066,0.4175953485152627,0.07803841821958224,control
8645.0,0.4366161616161616,0.9034381858083395,5.199372208269003,4.710217871809957,3.0555555555555554,3325,0.38461538461538464,0.12668300272740443,control
48057.0,0.2707863775694194,0.838983938547486,2.613790220895886,1.8703181712269352,1.3617021276595744,11900,0.2476226148115779,0.11107700025367848,control
